UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
59132,CA,California,ORANGE,San Clemente,San Clemente,0.5500,1100
59133,CA,California,ORANGE,San Juan Capistrano,Mission Viejo,0.4800,960
59134,CA,California,ORANGE,San Juan Capistrano,San Juan Capo,0.6400,1280
59135,CA,California,ORANGE,San Juan Capistrano,San Juan Capistrano,0.4600,920
59136,CA,California,ORANGE,Silverado,Modjeska,0.5200,1040
59137,CA,California,ORANGE,Silverado,Modjeska Canyon,0.6900,1380
59138,CA,California,ORANGE,Silverado,Silverado,0.4900,980
59139,CA,California,ORANGE,Trabuco Canyon,Trabuco Canyon,0.6400,1280
59140,CA,California,ORANGE,Trabuco Canyon,Trabuco Cyn,0.6500,1300
59141,CA,California,ORANGE,Trabuco Canyon,Portola Hills,0.5200,1040
59142,CA,California,ORANGE,Trabuco Canyon,Robinson Ranch,0.5600,1120
59143,CA,California,ORANGE,Trabuco Canyon,Coto De Caza,0.4700,940
59144,CA,California,ORANGE,Trabuco Canyon,Robinson Rnch,0.5900,1180
59145,CA,California,ORANGE,Trabuco Canyon,Trabuco,0.6700,1340
59146,CA,California,ORANGE,Trabuco Canyon,Dove Canyon,0.5900,1180
59147,CA,California,ORANGE,Westminster,Westminster,0.5200,1040
59148,CA,California,ORANGE,RSM,Rsm,0.5900,1180
59149,CA,California,ORANGE,Rancho Santa Margarita,Rcho Sta Marg,0.6100,1220
59150,CA,California,ORANGE,Rancho Santa Margarita,Rancho Sta Marg,0.5400,1080
59151,CA,California,ORANGE,Rancho Santa Margarita,Rancho Santa Margarita,0.6100,1220
59152,CA,California,ORANGE,Mission Viejo,San Juan Capistrano,0.4700,940
59153,CA,California,ORANGE,Mission Viejo,San Juan Capo,0.5600,1120
59154,CA,California,ORANGE,Mission Viejo,Mission Viejo,0.4700,940
59155,CA,California,ORANGE,Ladera Ranch,Mission Viejo,0.6900,1380
59156,CA,California,ORANGE,Ladera Ranch,Ladera Ranch,0.5900,1180
59157,CA,California,ORANGE,Irvine,Univ Of California Irvine,0.7000,1400
59158,CA,California,ORANGE,Irvine,Uc Irvine,0.5800,1160
59159,CA,California,ORANGE,Aliso Viejo,Fluor Corp,0.4600,920
59160,CA,California,ORANGE,Santa Ana,Santa Ana,0.6100,1220
59161,CA,California,ORANGE,Santa Ana,Bristol,0.6500,1300
59162,CA,California,ORANGE,Santa Ana,Fountain Valley,0.5600,1120
59163,CA,California,ORANGE,Santa Ana,Diamond,0.6600,1320
59164,CA,California,ORANGE,Santa Ana,Cowan Heights,0.6900,1380
59165,CA,California,ORANGE,Santa Ana,North Tustin,0.6300,1260
59166,CA,California,ORANGE,Santa Ana,King,0.7000,1400
59167,CA,California,ORANGE,Santa Ana,South Main,0.6800,1360
59168,CA,California,ORANGE,Fountain Valley,Santa Ana,0.4500,900
59169,CA,California,ORANGE,Fountain Valley,Fountain Valley,0.5200,1040
59170,CA,California,ORANGE,Fountain Valley,Fountain Vly,0.7000,1400
59171,CA,California,ORANGE,Santa Ana,Bank Of America,0.5000,1000
59172,CA,California,ORANGE,Tustin,Tustin,0.5500,1100
59173,CA,California,ORANGE,Anaheim,Anaheim,0.4700,940
59174,CA,California,ORANGE,Anaheim,Holiday,0.6100,1220
59175,CA,California,ORANGE,Anaheim,Brookhurst Center,0.6600,1320
59176,CA,California,ORANGE,Anaheim,Federal,0.5100,1020
59177,CA,California,ORANGE,Anaheim,Sunkist,0.5800,1160
59178,CA,California,ORANGE,Anaheim,Anaheim Hills,0.5400,1080
59179,CA,California,ORANGE,Atwood,Atwood,0.4600,920
59180,CA,California,ORANGE,Brea,Brea,0.6000,1200
59181,CA,California,ORANGE,Fullerton,Fullerton,0.6800,1360
59182,CA,California,ORANGE,Garden Grove,Garden Grove,0.5300,1060
59183,CA,California,ORANGE,Anaheim,Household Finance,0.5300,1060
59184,CA,California,ORANGE,Orange,Orange,0.6400,1280
59185,CA,California,RIVERSIDE,Norco,Norco,0.4600,920
59186,CA,California,ORANGE,Villa Park,Orange,0.5000,1000
59187,CA,California,ORANGE,Villa Park,Villa Park,0.6800,1360
59188,CA,California,ORANGE,Orange,Villa Park,0.6000,1200
59189,CA,California,ORANGE,Placentia,Placentia,0.6300,1260
59190,CA,California,RIVERSIDE,Corona,Corona,0.5000,1000
59191,CA,California,RIVERSIDE,Corona,Eastvale,0.6900,1380
59192,CA,California,ORANGE,Yorba Linda,Yorba Linda,0.6300,1260
59193,CA,California,VENTURA,Ventura,Casitas Springs,0.4700,940
59194,CA,California,VENTURA,Ventura,La Conchita,0.6500,1300
59195,CA,California,VENTURA,Ventura,Ventura,0.5000,1000
59196,CA,California,VENTURA,Ventura,San Buenaventura,0.7000,1400
59197,CA,California,VENTURA,Ventura,Saticoy,0.5300,1060
59198,CA,California,VENTURA,Ventura,Ventura County Gov,0.5600,1120
59199,CA,California,VENTURA,Camarillo,Camarillo,0.6900,1380
59200,CA,California,VENTURA,Camarillo,Santa Rosa Va,0.5200,1040
59201,CA,California,VENTURA,Camarillo,Santa Rosa Valley,0.5800,1160
59202,CA,California,SANTA BARBARA,Carpinteria,Carpinteria,0.6000,1200
59203,CA,California,VENTURA,Fillmore,Fillmore,0.4700,940
59204,CA,California,VENTURA,Moorpark,Moorpark,0.6200,1240
59205,CA,California,VENTURA,Oak View,Oak View,0.5700,1140
59206,CA,California,VENTURA,Ojai,Meiners Oaks,0.6400,1280
59207,CA,California,VENTURA,Ojai,Ojai,0.6600,1320
59208,CA,California,VENTURA,Oxnard,Oxnard,0.6000,1200
59209,CA,California,VENTURA,Piru,Piru,0.5000,1000
59210,CA,California,VENTURA,Port Hueneme,Point Mugu Nawc,0.6000,1200
59211,CA,California,VENTURA,Port Hueneme,Pt Mugu Nawc,0.4800,960
59212,CA,California,VENTURA,Port Hueneme,Naval Base Ventura County,0.5100,1020
59213,CA,California,VENTURA,Port Hueneme,Port Hueneme,0.6000,1200
59214,CA,California,VENTURA,Point Mugu Nawc,Port Hueneme,0.5200,1040
59215,CA,California,VENTURA,Point Mugu Nawc,Pt Mugu Nawc,0.6900,1380
59216,CA,California,VENTURA,Point Mugu Nawc,Naval Base Ventura County,0.5200,1040
59217,CA,California,VENTURA,Point Mugu Nawc,Point Mugu Nawc,0.6000,1200
59218,CA,California,VENTURA,Point Mugu Nawc,Naval Air Warfare Ctr,0.6800,1360
59219,CA,California,VENTURA,Port Hueneme Cbc Base,Port Hueneme Cbc Base,0.6600,1320
59220,CA,California,VENTURA,Port Hueneme Cbc Base,Prt Hueneme,0.6200,1240
59221,CA,California,VENTURA,Port Hueneme Cbc Base,Port Hueneme,0.5700,1140
59222,CA,California,VENTURA,Port Hueneme Cbc Base,Naval Base Ventura County,0.5600,1120
59223,CA,California,VENTURA,Port Hueneme Cbc Base,Port Hueneme Naval Construct,0.6800,1360
59224,CA,California,VENTURA,Port Hueneme,Port Hueneme Cbc Base,0.5100,1020
59225,CA,California,VENTURA,Santa Paula,Santa Paula,0.6900,1380
59226,CA,California,VENTURA,Simi Valley,Simi Valley,0.6800,1360
59227,CA,California,VENTURA,Simi Valley,Santa Susana,0.5800,1160
59228,CA,California,VENTURA,Brandeis,Simi Valley,0.5600,1120
59229,CA,California,VENTURA,Brandeis,Brandeis,0.5400,1080
59230,CA,California,VENTURA,Somis,Somis,0.6300,1260
59231,CA,California,SANTA BARBARA,Summerland,Summerland,0.6800,1360
59232,CA,California,VENTURA,Simi Valley,Farmers Insurance,0.5800,1160
59233,CA,California,SANTA BARBARA,Santa Barbara,Santa Barbara,0.5200,1040
59234,CA,California,SANTA BARBARA,Santa Barbara,Univ Of Cal Santa Barbara,0.4800,960
59235,CA,California,SANTA BARBARA,Santa Barbara,Uc Santa Barbara,0.4600,920
59236,CA,California,SANTA BARBARA,Santa Barbara,Univ Of Ca Santa Barbara,0.6500,1300
59237,CA,California,SANTA BARBARA,Santa Barbara,Ucsb Student Dorm Boxes,0.5300,1060
59238,CA,California,SANTA BARBARA,Santa Barbara,Montecito,0.4700,940
59239,CA,California,SANTA BARBARA,Santa Barbara,Goleta,0.5400,1080
59240,CA,California,SANTA BARBARA,Goleta,Goleta,0.6400,1280
59241,CA,California,SANTA BARBARA,Goleta,Santa Barbara,0.6400,1280
59242,CA,California,SANTA BARBARA,Goleta,Gaviota,0.5200,1040
59243,CA,California,SANTA BARBARA,Goleta,Isla Vista,0.5000,1000
59244,CA,California,SANTA BARBARA,Goleta,Santa Barbara P & D Ctr,0.4800,960
59245,CA,California,TULARE,Alpaugh,Alpaugh,0.4600,920
59246,CA,California,KINGS,Armona,Armona,0.6200,1240
59247,CA,California,KERN,Arvin,Di Giorgio,0.5600,1120
59248,CA,California,KERN,Arvin,Arvin,0.5800,1160
59249,CA,California,KINGS,Avenal,Avenal,0.4900,980
59250,CA,California,KERN,Bodfish,Bodfish,0.6300,1260
59251,CA,California,KERN,Buttonwillow,Buttonwillow,0.6600,1320
59252,CA,California,TULARE,California Hot Springs,Calif Hot Spg,0.5800,1160
59253,CA,California,TULARE,California Hot Springs,California Hot Springs,0.6000,1200
59254,CA,California,TULARE,Camp Nelson,Springville,0.4500,900
59255,CA,California,TULARE,Camp Nelson,Camp Nelson,0.4800,960
59256,CA,California,FRESNO,Coalinga,Coalinga,0.5700,1140
59257,CA,California,KINGS,Corcoran,Corcoran,0.4600,920
59258,CA,California,KERN,Delano,Delano,0.5400,1080
59259,CA,California,TULARE,Ducor,Ducor,0.5200,1040
59260,CA,California,TULARE,Earlimart,Allensworth,0.5300,1060
59261,CA,California,TULARE,Earlimart,Earlimart,0.5800,1160
59262,CA,California,KERN,Edison,Edison,0.6700,1340
59263,CA,California,TULARE,Exeter,Exeter,0.6700,1340
59264,CA,California,KERN,Pine Mountain Club,Frazier Park,0.4900,980
59265,CA,California,KERN,Pine Mountain Club,Pine Mtn Clb,0.6900,1380
59266,CA,California,KERN,Pine Mountain Club,Pine Mountain Club,0.6900,1380
59267,CA,California,TULARE,Farmersville,Farmersville,0.6700,1340
59268,CA,California,KERN,Fellows,Fellows,0.5100,1020
59269,CA,California,KERN,Frazier Park,Frazier Park,0.4900,980
59270,CA,California,KERN,Glennville,Glennville,0.6300,1260
59271,CA,California,TULARE,Goshen,Goshen,0.5300,1060
59272,CA,California,KINGS,Hanford,Hanford,0.5700,1140
59273,CA,California,FRESNO,Huron,Huron,0.5200,1040
59274,CA,California,TULARE,Ivanhoe,Ivanhoe,0.6100,1220
59275,CA,California,TULARE,Kaweah,Kaweah,0.5400,1080
59276,CA,California,KERN,Kernville,River Kern,0.4600,920
59277,CA,California,KERN,Kernville,Kernville,0.5500,1100
59278,CA,California,KINGS,Kettleman City,Kettleman City,0.4500,900
59279,CA,California,KINGS,Kettleman City,Kettleman Cty,0.5800,1160
59280,CA,California,KERN,Lake Isabella,Lake Isabella,0.6100,1220
59281,CA,California,KERN,Lake Isabella,Mountain Mesa,0.6000,1200
59282,CA,California,KERN,Lamont,Lamont,0.4900,980
59283,CA,California,FRESNO,Laton,Laton,0.4600,920
59284,CA,California,KERN,Lebec,Gorman,0.5300,1060
59285,CA,California,KERN,Lebec,Lebec,0.5300,1060
59286,CA,California,TULARE,Lemon Cove,Lemon Cove,0.4500,900
59287,CA,California,KINGS,Lemoore,Lemoore,0.7000,1400
59288,CA,California,KINGS,Lemoore,Lemoore Nas,0.5600,1120
59289,CA,California,KINGS,Lemoore,Naval Air Station Lemoore,0.4700,940
59290,CA,California,KINGS,Lemoore,Lemoore Naval Air Station,0.7000,1400
59291,CA,California,KINGS,Lemoore,Nas Lemoore,0.6200,1240
59292,CA,California,TULARE,Lindsay,Lindsay,0.5000,1000
59293,CA,California,TULARE,Lindsay,Tonyville,0.4500,900
59294,CA,California,TULARE,Lindsay,Cairns Corner,0.5700,1140
59295,CA,California,KERN,Lost Hills,Lost Hills,0.6700,1340
59296,CA,California,KERN,Mc Farland,Mc Farland,0.4600,920
59297,CA,California,KERN,Mc Kittrick,Mc Kittrick,0.6600,1320
59298,CA,California,KERN,Maricopa,Maricopa,0.6600,1320
59299,CA,California,SANTA BARBARA,New Cuyama,Cuyama,0.5600,1120
59300,CA,California,SANTA BARBARA,New Cuyama,New Cuyama,0.4900,980
59301,CA,California,KERN,Onyx,Onyx,0.6000,1200
59302,CA,California,TULARE,Pixley,Pixley,0.5900,1180
59303,CA,California,TULARE,Porterville,Woodville,0.4900,980
59304,CA,California,TULARE,Porterville,Poplar,0.5100,1020
59305,CA,California,TULARE,Porterville,Porterville,0.5800,1160
59306,CA,California,TULARE,Posey,Balance Rock,0.5100,1020
59307,CA,California,TULARE,Posey,Posey,0.5100,1020
59308,CA,California,TULARE,Richgrove,Richgrove,0.4700,940
59309,CA,California,TULARE,Sequoia National Park,Seq Natl Pk,0.5900,1180
59310,CA,California,TULARE,Sequoia National Park,Sequoia National Park,0.4500,900
59311,CA,California,KERN,Shafter,Shafter,0.5000,1000
59312,CA,California,TULARE,Springville,Springville,0.5000,1000
59313,CA,California,KINGS,Stratford,Stratford,0.6200,1240
59314,CA,California,TULARE,Strathmore,Strathmore,0.5800,1160
59315,CA,California,KERN,Taft,Taft,0.6300,1260
59316,CA,California,TULARE,Terra Bella,Terra Bella,0.5800,1160
59317,CA,California,TULARE,Three Rivers,Three Rivers,0.5700,1140
59318,CA,California,TULARE,Tipton,Tipton,0.4800,960
59319,CA,California,TULARE,Tulare,Tulare,0.4500,900
59320,CA,California,KERN,Tupman,Tupman,0.6800,1360
59321,CA,California,TULARE,Visalia,Visalia,0.5900,1180
59322,CA,California,KERN,Wasco,Wasco,0.5500,1100
59323,CA,California,TULARE,Waukena,Corcoran,0.6700,1340
59324,CA,California,TULARE,Waukena,Waukena,0.6000,1200
59325,CA,California,KERN,Weldon,Weldon,0.5400,1080
59326,CA,California,KERN,Wofford Heights,Wofford Hts,0.6100,1220
59327,CA,California,KERN,Wofford Heights,Wofford Heights,0.4800,960
59328,CA,California,TULARE,Woodlake,Elderwood,0.5200,1040
59329,CA,California,TULARE,Woodlake,Woodlake,0.6600,1320
59330,CA,California,KERN,Woody,Woody,0.5800,1160
59331,CA,California,KERN,Bakersfield,Bakersfield,0.5000,1000
59332,CA,California,KERN,Bakersfield,Pumpkin Ctr,0.5400,1080
59333,CA,California,KERN,Bakersfield,Pumpkin Center,0.6300,1260
59334,CA,California,SAN LUIS OBISPO,San Luis Obispo,San Luis Obispo,0.5600,1120
59335,CA,California,SAN LUIS OBISPO,San Luis Obispo,Sn Luis Obisp,0.6500,1300
59336,CA,California,SAN LUIS OBISPO,Los Osos,Los Osos,0.6100,1220
59337,CA,California,SAN LUIS OBISPO,Los Osos,Baywood Park,0.7000,1400
59338,CA,California,SAN LUIS OBISPO,Los Osos,San Luis Obispo,0.6600,1320
59339,CA,California,SAN LUIS OBISPO,Los Osos,Sn Luis Obisp,0.6700,1340
59340,CA,California,SAN LUIS OBISPO,San Luis Obispo,Cal Poly Slo,0.5800,1160
59341,CA,California,SAN LUIS OBISPO,San Luis Obispo,Cal Poly University,0.4600,920
59342,CA,California,SAN LUIS OBISPO,San Luis Obispo,Slo County Govt Ctr,0.4900,980
59343,CA,California,SAN LUIS OBISPO,San Luis Obispo,California Mens Colony Slo,0.4700,940
59344,CA,California,SAN LUIS OBISPO,San Luis Obispo,Cal Poly Student Dorms,0.4700,940
59345,CA,California,SAN LUIS OBISPO,Arroyo Grande,Halcyon,0.6500,1300
59346,CA,California,SAN LUIS OBISPO,Arroyo Grande,Arroyo Grande,0.6800,1360
59347,CA,California,SAN LUIS OBISPO,Atascadero,Atascadero,0.4600,920
59348,CA,California,SAN LUIS OBISPO,Avila Beach,Avila Beach,0.4800,960
59349,CA,California,MONTEREY,Bradley,Oak Shores,0.6100,1220
59350,CA,California,MONTEREY,Bradley,Bradley,0.6700,1340
59351,CA,California,MONTEREY,Bradley,Nacimiento Lake,0.4700,940
59352,CA,California,MONTEREY,Bradley,Lake Nacimiento,0.4900,980
59353,CA,California,SANTA BARBARA,Buellton,Buellton,0.5700,1140
59354,CA,California,SAN LUIS OBISPO,Cambria,Cambria,0.5300,1060
59355,CA,California,SANTA BARBARA,Casmalia,Casmalia,0.5400,1080
59356,CA,California,SAN LUIS OBISPO,Cayucos,Cayucos,0.4600,920
59357,CA,California,SAN LUIS OBISPO,Creston,Creston,0.7000,1400
59358,CA,California,SAN LUIS OBISPO,Grover Beach,Grover Beach,0.6900,1380
59359,CA,California,SANTA BARBARA,Guadalupe,Guadalupe,0.4900,980
59360,CA,California,SAN LUIS OBISPO,Harmony,Harmony,0.6000,1200
59361,CA,California,SANTA BARBARA,Lompoc,Lompoc,0.5000,1000
59362,CA,California,SANTA BARBARA,Lompoc,Vandenberg Village,0.5000,1000
59363,CA,California,SANTA BARBARA,Lompoc,Vandenberg Air Force Base,0.4500,900
59364,CA,California,SANTA BARBARA,Lompoc,Vandenberg AFB,0.6100,1220
59365,CA,California,SANTA BARBARA,Lompoc,Vandenbrg AFB,0.5600,1120
59366,CA,California,SANTA BARBARA,Los Alamos,Los Alamos,0.5800,1160
59367,CA,California,SANTA BARBARA,Los Olivos,Los Olivos,0.5500,1100
59368,CA,California,SAN LUIS OBISPO,Morro Bay,Morro Bay,0.7000,1400
59369,CA,California,SAN LUIS OBISPO,Nipomo,Nipomo,0.6900,1380
59370,CA,California,SAN LUIS OBISPO,Oceano,Oceano,0.7000,1400
59371,CA,California,SAN LUIS OBISPO,Paso Robles,Lake Nacimiento,0.6000,1200
59372,CA,California,SAN LUIS OBISPO,Paso Robles,Heritage Ranch,0.5500,1100
59373,CA,California,SAN LUIS OBISPO,Paso Robles,Nacimiento Lake,0.5400,1080
59374,CA,California,SAN LUIS OBISPO,Paso Robles,Heritage Rnch,0.5700,1140
59375,CA,California,SAN LUIS OBISPO,Paso Robles,Paso Robles,0.6200,1240
59376,CA,California,SAN LUIS OBISPO,Paso Robles,Adelaide,0.4600,920
59377,CA,California,SAN LUIS OBISPO,Pismo Beach,Shell Beach,0.5500,1100
59378,CA,California,SAN LUIS OBISPO,Pismo Beach,Pismo Beach,0.5000,1000
59379,CA,California,MONTEREY,San Ardo,San Ardo,0.6700,1340
59380,CA,California,SAN LUIS OBISPO,San Miguel,Camp Roberts,0.5600,1120
59381,CA,California,SAN LUIS OBISPO,San Miguel,Parkfield,0.4900,980
59382,CA,California,SAN LUIS OBISPO,San Miguel,San Miguel,0.5400,1080
59383,CA,California,SAN LUIS OBISPO,San Simeon,San Simeon,0.4800,960
59384,CA,California,SAN LUIS OBISPO,San Simeon,Ragged Point,0.5700,1140
59385,CA,California,SAN LUIS OBISPO,Santa Margarita,Santa Margarita,0.6200,1240
59386,CA,California,SAN LUIS OBISPO,Santa Margarita,Sn Margarita,0.5300,1060
59387,CA,California,SAN LUIS OBISPO,Santa Margarita,Pozo,0.5800,1160
59388,CA,California,SAN LUIS OBISPO,Santa Margarita,Santa Margar,0.6900,1380
59389,CA,California,SANTA BARBARA,Santa Maria,Sisquoc,0.6000,1200
59390,CA,California,SANTA BARBARA,Santa Maria,Santa Maria,0.5600,1120
59391,CA,California,SANTA BARBARA,Santa Maria,Garey,0.5200,1040
59392,CA,California,SANTA BARBARA,Santa Maria,Rancho Suey,0.4900,980
59393,CA,California,SANTA BARBARA,Santa Maria,Orcutt,0.6900,1380
59394,CA,California,SANTA BARBARA,Santa Ynez,Santa Ynez,0.5500,1100
59395,CA,California,SAN LUIS OBISPO,Shandon,Shandon,0.6600,1320
59396,CA,California,SAN LUIS OBISPO,Shandon,Cholame,0.6900,1380
59397,CA,California,SANTA BARBARA,Solvang,Ballard,0.6600,1320
59398,CA,California,SANTA BARBARA,Solvang,Solvang,0.4500,900
59399,CA,California,SAN LUIS OBISPO,Templeton,Templeton,0.5300,1060
59400,CA,California,KERN,Mojave,Mojave,0.6000,1200
59401,CA,California,KERN,Mojave,Fremont Valley,0.4900,980
59402,CA,California,KERN,California City,Calif City,0.5900,1180
59403,CA,California,KERN,California City,California City,0.7000,1400
59404,CA,California,LOS ANGELES,Acton,Acton,0.6600,1320
59405,CA,California,MONO,Benton,Bishop,0.5000,1000
59406,CA,California,MONO,Benton,Benton,0.6700,1340
59407,CA,California,INYO,Big Pine,Big Pine,0.6000,1200
59408,CA,California,INYO,Bishop,Swall Meadows,0.6700,1340
59409,CA,California,INYO,Bishop,Bishop,0.5100,1020
59410,CA,California,INYO,Bishop,Chalfant,0.5700,1140
59411,CA,California,INYO,Bishop,Chalfant Vly,0.5300,1060
59412,CA,California,INYO,Bishop,Laws,0.5800,1160
59413,CA,California,INYO,Bishop,Round Valley,0.5500,1100
59414,CA,California,INYO,Bishop,Rovana,0.5600,1120
59415,CA,California,INYO,Bishop,Chalfant Valley,0.6400,1280
59416,CA,California,INYO,Bishop,Hammil Valley,0.4500,900
59417,CA,California,KERN,Boron,Four Corners,0.4700,940
59418,CA,California,KERN,Boron,Kramer Junction,0.5600,1120
59419,CA,California,KERN,Boron,Desert Lake,0.6900,1380
59420,CA,California,KERN,Boron,Boron,0.5100,1020
59421,CA,California,MONO,Bridgeport,Bridgeport,0.5200,1040
59422,CA,California,KERN,Caliente,Havilah,0.5900,1180
59423,CA,California,KERN,Caliente,Caliente,0.5500,1100
59424,CA,California,KERN,Caliente,Loraine,0.6700,1340
59425,CA,California,KERN,Cantil,Cantil,0.6700,1340
59426,CA,California,KERN,Cantil,Mojave,0.4800,960
59427,CA,California,INYO,Darwin,Darwin,0.6600,1320
59428,CA,California,KERN,Edwards,Edward,0.6800,1360
59429,CA,California,KERN,Edwards,Edwards Air Force Base,0.6600,1320
59430,CA,California,KERN,Edwards,North Edwards,0.5000,1000
59431,CA,California,KERN,Edwards,Edwards,0.6800,1360
59432,CA,California,KERN,Edwards,Aerial Acres,0.6200,1240
59433,CA,California,KERN,Edwards,Edwards AFB,0.4500,900
59434,CA,California,INYO,Independence,Aberdeen,0.6600,1320
59435,CA,California,INYO,Independence,Independence,0.6200,1240
59436,CA,California,KERN,Inyokern,Inyokern,0.5500,1100
59437,CA,California,KERN,Inyokern,Pearsonville,0.6700,1340
59438,CA,California,KERN,Johannesburg,Johannesburg,0.6800,1360
59439,CA,California,MONO,June Lake,June Lake,0.4800,960
59440,CA,California,MONO,June Lake,June Lake Junction,0.5300,1060
59441,CA,California,INYO,Keeler,Keeler,0.5200,1040
59442,CA,California,KERN,Keene,Keene,0.5000,1000
59443,CA,California,LOS ANGELES,Lake Hughes,Leona Valley,0.4800,960
59444,CA,California,LOS ANGELES,Lake Hughes,Elizabeth Lake,0.5700,1140
59445,CA,California,LOS ANGELES,Lake Hughes,Elizabeth Lk,0.5900,1180
59446,CA,California,LOS ANGELES,Lake Hughes,Sandberg,0.5000,1000
59447,CA,California,LOS ANGELES,Lake Hughes,Three Points,0.5200,1040
59448,CA,California,LOS ANGELES,Lake Hughes,Lake Elizabeth,0.6600,1320
59449,CA,California,LOS ANGELES,Lake Hughes,Lake Hughes,0.4800,960
59450,CA,California,LOS ANGELES,Lancaster,Wilsona Gardens,0.5900,1180
59451,CA,California,LOS ANGELES,Lancaster,Lancaster,0.7000,1400
59452,CA,California,LOS ANGELES,Lancaster,Hi Vista,0.6100,1220
59453,CA,California,LOS ANGELES,Lancaster,Fairmont,0.6600,1320
59454,CA,California,LOS ANGELES,Lancaster,Del Sur,0.5000,1000
